order_id,year,month,quarter,is_weekend_order,platform,country,customer_segment,customer_age_group,customer_gender,acquisition_channel,device_used,product_category,unit_price_usd,quantity_ordered,order_value_usd,discount_pct,discount_amount_usd,final_amount_usd,shipping_cost_usd,tax_amount_usd,total_paid_usd,payment_method,shipping_method,delivery_days,product_rating,review_submitted,returned,return_reason,customer_satisfaction,session_duration_minutes,pages_viewed,cart_abandoned_before,wishlist_used,coupon_used,subscription_member,repeat_purchase_count,loyalty_points
ORD0000095,2023,8,Q3,No,Daraz,India,VIP Customer,18-24,Female,Email Campaign,Mobile,Home & Kitchen,170.05,1,170.05,5,8.5,161.55,0,21.29,182.84,Credit Card,Free Shipping,3,3,No,No,None,Dissatisfied,62.1,7,Yes,No,No,Yes,18,576
ORD0000096,2024,12,Q4,No,Flipkart,Saudi Arabia,Returning Customer,25-34,Male,Organic Search,Mobile,Health & Wellness,172.54,1,172.54,20,34.51,138.03,19.47,23.64,181.14,Debit Card,Same Day,1,3,Yes,No,None,Dissatisfied,21.1,10,No,Yes,Yes,Yes,4,144
ORD0000097,2024,12,Q4,No,Etsy,Canada,Returning Customer,65+,Female,App Notification,Mobile,Fashion & Apparel,63.25,3,189.75,0,0,189.75,1.37,10.12,201.24,Debit Card,Click & Collect,2,5,No,No,None,Satisfied,8.5,4,No,Yes,No,Yes,3,39
ORD0000098,2022,8,Q3,No,AliExpress,USA,Loyal Customer,45-54,Female,Influencer,Mobile,Home & Kitchen,270.51,1,270.51,40,108.2,162.31,8.23,16.46,187,PayPal,Standard,8,4,Yes,No,None,Very Satisfied,15.2,8,No,No,No,No,11,242
ORD0000099,2022,6,Q2,No,Daraz,Canada,New Customer,45-54,Male,Email Campaign,Desktop,Health & Wellness,146.77,1,146.77,20,29.35,117.42,0.37,8.69,126.48,Debit Card,Click & Collect,2,3,No,No,None,Satisfied,14.8,4,No,No,No,No,0,0
ORD0000100,2024,11,Q4,Yes,Flipkart,Bangladesh,VIP Customer,25-34,Male,Paid Ads,Mobile,Books & Education,29.84,1,29.84,10,2.98,26.86,14.57,4.71,46.14,Bank Transfer,Express,3,3,No,No,None,Very Satisfied,5.5,5,No,No,No,Yes,25,675
ORD0000101,2022,11,Q4,No,Daraz,Indonesia,Returning Customer,35-44,Female,Paid Ads,Tablet,Mobile & Tablets,775,3,2325,20,465,1860,4.44,287.86,2152.3,Credit Card,Standard,7,4,No,No,None,Very Dissatisfied,26.5,5,Yes,Yes,No,No,2,44
ORD0000102,2023,12,Q4,Yes,Noon,Egypt,Loyal Customer,35-44,Male,Organic Search,Desktop,Sports & Fitness,237.85,2,475.7,25,118.92,356.78,24.84,28.78,410.4,Buy Now Pay Later,Express,3,3,No,No,None,Very Satisfied,56.4,6,No,Yes,Yes,No,12,276
ORD0000103,2023,10,Q4,No,Noon,UK,Returning Customer,18-24,Female,Organic Search,Mobile,Toys & Games,200,1,200,0,0,200,34.5,33.41,267.91,Credit Card,Same Day,1,5,Yes,No,None,Neutral,5.3,6,No,No,No,No,1,14
ORD0000104,2023,9,Q3,Yes,AliExpress,Turkey,Inactive Customer,25-34,Male,Email Campaign,Mobile,Sports & Fitness,285.68,1,285.68,0,0,285.68,0,17.69,303.37,PayPal,Free Shipping,4,5,No,No,None,Very Satisfied,24.5,7,No,Yes,Yes,Yes,2,96
ORD0000105,2024,10,Q4,No,AliExpress,France,New Customer,18-24,Prefer not to say,Social Media,Desktop,Mobile & Tablets,648.85,1,648.85,10,64.89,583.96,17.78,107.73,709.47,Debit Card,Express,3,4,No,No,None,Dissatisfied,11.8,6,No,No,No,No,0,0
ORD0000106,2024,8,Q3,Yes,Amazon,Nigeria,Loyal Customer,35-44,Male,Email Campaign,Mobile,Electronics,670.09,2,1340.18,30,402.05,938.13,4.03,128.29,1070.45,PayPal,Click & Collect,2,4,No,No,None,Satisfied,43.2,7,Yes,Yes,No,Yes,9,90
ORD0000107,2022,7,Q3,No,Shopify Store,Bangladesh,Returning Customer,25-34,Female,App Notification,Desktop,Home & Kitchen,290.9,1,290.9,0,0,290.9,0,35.04,325.94,Credit Card,Free Shipping,7,5,Yes,No,None,Satisfied,59.4,8,No,Yes,No,No,4,104
ORD0000108,2023,5,Q2,No,Etsy,Canada,Inactive Customer,45-54,Male,Referral,Mobile,Fashion & Apparel,101.44,4,405.76,0,0,405.76,0,57.91,463.67,Credit Card,Free Shipping,4,3,Yes,Yes,Wrong Item,Very Satisfied,32.8,4,No,No,Yes,Yes,0,0
ORD0000109,2024,2,Q1,No,Amazon,UAE,Inactive Customer,45-54,Male,Paid Ads,Mobile,Electronics,1205.29,1,1205.29,30,361.59,843.7,2.09,142.42,988.21,PayPal,Standard,4,1,No,No,None,Very Satisfied,47.4,9,No,No,Yes,No,2,86
ORD0000110,2023,10,Q4,Yes,Flipkart,Egypt,New Customer,25-34,Female,Direct,Mobile,Beauty & Personal Care,150,3,450,5,22.5,427.5,0,27.79,455.29,PayPal,Free Shipping,6,5,Yes,No,None,Satisfied,33.7,4,No,No,Yes,Yes,0,0
ORD0000111,2024,3,Q1,Yes,Etsy,Canada,Returning Customer,45-54,Male,Paid Ads,Mobile,Beauty & Personal Care,46.11,2,92.22,40,36.89,55.33,0,4.78,60.11,PayPal,Free Shipping,4,5,No,No,None,Satisfied,76.2,4,Yes,No,No,Yes,4,172
ORD0000112,2022,11,Q4,No,Flipkart,Saudi Arabia,Returning Customer,35-44,Male,Direct,Mobile,Sports & Fitness,223.39,2,446.78,25,111.7,335.08,19.67,43.51,398.26,Credit Card,Express,3,4,Yes,No,None,Neutral,49.3,6,No,Yes,No,No,4,108
ORD0000113,2022,6,Q2,No,Jumia,India,Returning Customer,55-64,Male,Direct,Mobile,Sports & Fitness,159.77,2,319.54,15,47.93,271.61,24.33,43.31,339.25,Debit Card,Express,3,4,No,No,None,Very Dissatisfied,47.3,3,No,No,No,No,4,60
ORD0000114,2021,5,Q2,No,Shopify Store,Pakistan,Returning Customer,45-54,Male,Referral,Mobile,Food & Grocery,33.68,1,33.68,30,10.1,23.58,0,4.47,28.05,Credit Card,Free Shipping,5,5,Yes,No,None,Very Satisfied,30.4,9,No,Yes,No,Yes,4,84
ORD0000115,2024,8,Q3,No,AliExpress,USA,Loyal Customer,18-24,Female,Social Media,Mobile,Electronics,888.93,2,1777.86,15,266.68,1511.18,3.46,139.54,1654.18,PayPal,Click & Collect,2,4,Yes,No,None,Very Satisfied,28.3,3,No,No,Yes,No,12,516
ORD0000116,2024,9,Q3,No,Amazon,Canada,Loyal Customer,25-34,Female,Paid Ads,Desktop,Health & Wellness,70.02,1,70.02,20,14,56.02,8.36,7.45,71.83,Buy Now Pay Later,Express,3,4,No,No,None,Very Satisfied,41.6,11,Yes,Yes,No,Yes,12,456
ORD0000117,2024,6,Q2,Yes,Shopify Store,Germany,Inactive Customer,25-34,Male,Referral,Mobile,Home & Kitchen,158.75,3,476.25,20,95.25,381,18.13,43.96,443.09,Bank Transfer,Same Day,1,5,No,No,None,Dissatisfied,78.8,6,No,Yes,No,No,0,0
ORD0000118,2024,5,Q2,No,AliExpress,India,New Customer,35-44,Male,Direct,Mobile,Food & Grocery,50.48,4,201.92,10,20.19,181.73,0,28.16,209.89,Cash on Delivery,Free Shipping,7,4,No,No,None,Very Satisfied,21.5,6,No,Yes,Yes,No,0,0
ORD0000119,2023,3,Q1,No,Shopify Store,India,New Customer,25-34,Male,Paid Ads,Desktop,Beauty & Personal Care,84.59,2,169.18,40,67.67,101.51,4.1,10.11,115.72,PayPal,Standard,4,5,Yes,No,None,Neutral,24.5,9,No,No,No,Yes,0,0
ORD0000120,2023,2,Q1,Yes,Amazon,Indonesia,New Customer,55-64,Male,Paid Ads,Desktop,Sports & Fitness,256.97,2,513.94,10,51.39,462.55,3.78,38.47,504.8,Cash on Delivery,Standard,7,4,Yes,No,None,Satisfied,114.9,7,Yes,Yes,No,No,0,0
ORD0000121,2023,11,Q4,No,Amazon,Pakistan,Loyal Customer,25-34,Female,Direct,Mobile,Beauty & Personal Care,150,1,150,15,22.5,127.5,0,7.35,134.85,PayPal,Free Shipping,3,5,Yes,No,None,Dissatisfied,24.7,3,No,Yes,Yes,No,7,322
ORD0000122,2024,2,Q1,Yes,WooCommerce,France,Returning Customer,45-54,Female,Paid Ads,Desktop,Books & Education,56.78,2,113.56,10,11.36,102.2,22.8,5.44,130.44,Cash on Delivery,Express,2,2,No,No,None,Neutral,26.4,6,Yes,No,Yes,No,3,75
ORD0000123,2024,9,Q3,No,WooCommerce,Bangladesh,Inactive Customer,35-44,Male,Influencer,Mobile,Sports & Fitness,118.79,2,237.58,0,0,237.58,2.12,38.42,278.12,Bank Transfer,Standard,8,4,No,No,None,Neutral,87.9,3,No,No,No,Yes,1,42
ORD0000124,2023,8,Q3,Yes,Daraz,Germany,Returning Customer,45-54,Female,Organic Search,Mobile,Toys & Games,112.98,2,225.96,20,45.19,180.77,0,35.56,216.33,PayPal,Free Shipping,4,5,Yes,No,None,Neutral,53.8,6,Yes,Yes,Yes,No,1,23
ORD0000125,2024,3,Q1,Yes,Noon,Indonesia,Returning Customer,35-44,Male,Organic Search,Desktop,Health & Wellness,169.41,1,169.41,5,8.47,160.94,5.87,17.92,184.73,Credit Card,Standard,4,4,Yes,No,None,Satisfied,35.6,7,Yes,Yes,Yes,Yes,4,60
ORD0000126,2024,4,Q2,No,Amazon,Saudi Arabia,VIP Customer,45-54,Female,Organic Search,Mobile,Food & Grocery,64.03,3,192.09,0,0,192.09,18.62,19.92,230.63,PayPal,Same Day,1,5,No,No,None,Satisfied,28.4,7,No,Yes,Yes,No,44,968
ORD0000127,2023,3,Q1,No,Noon,Pakistan,New Customer,65+,Male,Paid Ads,Mobile,Fashion & Apparel,64.97,1,64.97,25,16.24,48.73,3.28,9.61,61.62,PayPal,Click & Collect,1,5,Yes,No,None,Satisfied,17.5,7,No,Yes,No,Yes,0,0
ORD0000128,2023,3,Q1,No,Etsy,France,VIP Customer,35-44,Male,Paid Ads,Mobile,Toys & Games,63.17,1,63.17,5,3.16,60.01,0,9.28,69.29,Credit Card,Free Shipping,6,4,Yes,No,None,Satisfied,10.4,6,No,No,Yes,No,38,456
ORD0000129,2021,8,Q3,No,Amazon,UK,Returning Customer,18-24,Male,Organic Search,Desktop,Beauty & Personal Care,120.41,1,120.41,0,0,120.41,0,6.62,127.03,PayPal,Free Shipping,5,5,Yes,No,None,Satisfied,20.3,6,Yes,No,Yes,No,4,192
ORD0000130,2023,11,Q4,No,Daraz,France,Loyal Customer,35-44,Male,Organic Search,Mobile,Beauty & Personal Care,150,5,750,10,75,675,22.01,106.75,803.76,Credit Card,Express,2,5,Yes,No,None,Satisfied,12.6,7,Yes,No,Yes,Yes,7,294
ORD0000131,2024,12,Q4,No,Daraz,Turkey,Returning Customer,55-64,Female,Organic Search,Mobile,Jewelry & Accessories,356.09,3,1068.27,25,267.07,801.2,0,103,904.2,Cash on Delivery,Free Shipping,7,5,No,No,None,Neutral,12.7,4,Yes,Yes,No,No,1,22
ORD0000132,2022,10,Q4,Yes,Daraz,India,Returning Customer,45-54,Male,Influencer,Mobile,Food & Grocery,71.05,2,142.1,20,28.42,113.68,0.01,22.18,135.87,Cash on Delivery,Click & Collect,1,4,No,No,None,Very Satisfied,11.4,4,Yes,Yes,No,Yes,3,99
ORD0000133,2021,2,Q1,No,Amazon,Pakistan,Inactive Customer,18-24,Male,Organic Search,Desktop,Automotive,410.74,1,410.74,20,82.15,328.59,7.59,16.65,352.83,Credit Card,Standard,5,4,No,No,None,Dissatisfied,22.1,4,Yes,Yes,No,No,1,46
ORD0000134,2024,3,Q1,Yes,Amazon,Pakistan,VIP Customer,25-34,Male,Paid Ads,Mobile,Food & Grocery,63.89,3,191.67,15,28.75,162.92,10.55,22.74,196.21,Bank Transfer,Express,2,5,No,No,None,Satisfied,56.7,7,No,Yes,Yes,No,47,1410
ORD0000135,2022,10,Q4,No,Flipkart,Bangladesh,Returning Customer,25-34,Female,Email Campaign,Desktop,Electronics,719.83,2,1439.66,40,575.86,863.8,14.89,161.39,1040.08,Credit Card,Express,2,4,Yes,No,None,Dissatisfied,15,5,No,No,No,No,2,64
ORD0000136,2022,6,Q2,Yes,Daraz,Bangladesh,Loyal Customer,18-24,Prefer not to say,Referral,Mobile,Sports & Fitness,289.38,2,578.76,25,144.69,434.07,13.25,27.07,474.39,Mobile Wallet,Express,3,3,Yes,No,None,Very Satisfied,8.3,6,No,Yes,Yes,Yes,9,396
ORD0000137,2022,6,Q2,Yes,Daraz,India,Returning Customer,45-54,Male,Social Media,Desktop,Food & Grocery,33.56,1,33.56,15,5.03,28.53,19.27,5.18,52.98,Cash on Delivery,Express,2,4,No,No,None,Very Satisfied,49.7,5,Yes,No,No,No,3,138
ORD0000138,2024,12,Q4,No,AliExpress,Pakistan,Loyal Customer,45-54,Male,Organic Search,Mobile,Electronics,628.84,2,1257.68,25,314.42,943.26,15.36,178.67,1137.29,Cash on Delivery,Express,3,4,No,No,None,Very Satisfied,45.6,6,No,Yes,Yes,No,8,96
ORD0000139,2023,9,Q3,Yes,eBay,USA,Returning Customer,18-24,Prefer not to say,Organic Search,Tablet,Home & Kitchen,228.14,3,684.42,20,136.88,547.54,0,32.66,580.2,PayPal,Free Shipping,6,4,No,No,None,Very Satisfied,93.5,5,No,Yes,No,Yes,1,11
ORD0000140,2022,2,Q1,No,Amazon,Turkey,New Customer,45-54,Prefer not to say,Social Media,Mobile,Home & Kitchen,177.45,1,177.45,0,0,177.45,0,20.19,197.64,Buy Now Pay Later,Free Shipping,3,2,No,No,None,Satisfied,27.4,2,Yes,Yes,No,Yes,0,0
ORD0000141,2023,11,Q4,No,Etsy,Saudi Arabia,New Customer,25-34,Male,Referral,Mobile,Sports & Fitness,167.2,1,167.2,0,0,167.2,39.45,29.05,235.7,Bank Transfer,Same Day,1,5,No,No,None,Satisfied,45.1,6,Yes,Yes,No,No,0,0
ORD0000142,2023,12,Q4,Yes,Flipkart,Egypt,Returning Customer,55-64,Male,Organic Search,Mobile,Food & Grocery,52.26,2,104.52,25,26.13,78.39,6.69,11.4,96.48,Mobile Wallet,Standard,9,5,Yes,No,None,Neutral,40,10,No,Yes,No,No,1,18
ORD0000143,2023,10,Q4,No,Noon,Indonesia,New Customer,25-34,Male,Organic Search,Tablet,Electronics,690.92,4,2763.68,30,829.1,1934.58,0,377.14,2311.72,Cryptocurrency,Free Shipping,3,2,Yes,No,None,Very Dissatisfied,34.8,8,No,Yes,No,No,0,0
ORD0000144,2023,7,Q3,No,Daraz,Bangladesh,VIP Customer,45-54,Female,Paid Ads,Desktop,Beauty & Personal Care,68.41,1,68.41,5,3.42,64.99,4.84,9.52,79.35,Cash on Delivery,Standard,7,5,No,No,None,Satisfied,13.9,6,No,No,No,No,23,782
ORD0000145,2023,7,Q3,No,Amazon,Egypt,New Customer,35-44,Prefer not to say,Organic Search,Smart TV App,Food & Grocery,32.54,1,32.54,25,8.14,24.4,0,2.36,26.76,Debit Card,Free Shipping,6,4,No,No,None,Neutral,43.1,5,Yes,Yes,No,No,0,0
ORD0000146,2022,6,Q2,No,eBay,Pakistan,Inactive Customer,65+,Female,Influencer,Mobile,Health & Wellness,198.44,1,198.44,10,19.84,178.6,4.35,27.79,210.74,Mobile Wallet,Standard,5,5,No,No,None,Satisfied,68.1,6,No,No,Yes,No,0,0
ORD0000147,2021,7,Q3,No,Amazon,Pakistan,Returning Customer,45-54,Male,Referral,Mobile,Sports & Fitness,264.44,2,528.88,15,79.33,449.55,16.58,54.19,520.32,Cash on Delivery,Express,2,4,Yes,No,None,Satisfied,9,5,No,No,No,Yes,4,88
ORD0000148,2021,10,Q4,No,eBay,Egypt,Returning Customer,55-64,Male,Social Media,Tablet,Electronics,1359.73,1,1359.73,15,203.96,1155.77,0,189.73,1345.5,Debit Card,Free Shipping,7,5,Yes,No,None,Very Dissatisfied,74.8,5,No,No,Yes,No,3,114
ORD0000149,2022,8,Q3,Yes,Etsy,Canada,Returning Customer,35-44,Male,Organic Search,Tablet,Mobile & Tablets,751.56,2,1503.12,15,225.47,1277.65,0,176.54,1454.19,Debit Card,Free Shipping,5,5,Yes,No,None,Very Satisfied,28.7,5,No,Yes,No,No,2,70
ORD0000150,2021,7,Q3,No,Noon,USA,New Customer,25-34,Male,Direct,Mobile,Food & Grocery,38.54,1,38.54,15,5.78,32.76,9.87,2.99,45.62,Cryptocurrency,Express,3,4,Yes,No,None,Very Satisfied,11,7,No,No,Yes,No,0,0
ORD0000151,2024,8,Q3,Yes,Noon,India,New Customer,18-24,Female,Paid Ads,Tablet,Jewelry & Accessories,303.72,1,303.72,25,75.93,227.79,0,31.67,259.46,Credit Card,Free Shipping,3,4,Yes,No,None,Satisfied,11.9,6,No,No,No,No,0,0
ORD0000152,2022,9,Q3,Yes,WooCommerce,USA,New Customer,18-24,Female,Social Media,Desktop,Electronics,2000,1,2000,0,0,2000,0,326.55,2326.55,Cash on Delivery,Free Shipping,3,4,No,No,None,Satisfied,53.4,4,Yes,Yes,Yes,Yes,0,0
ORD0000153,2024,6,Q2,No,eBay,USA,Returning Customer,65+,Male,Social Media,Mobile,Automotive,800,1,800,0,0,800,2.39,135.44,937.83,Cash on Delivery,Standard,6,4,No,No,None,Very Satisfied,14.1,1,Yes,No,No,No,3,108
ORD0000154,2021,6,Q2,Yes,AliExpress,UAE,Returning Customer,35-44,Male,Direct,Mobile,Electronics,1605.18,5,8025.9,0,0,8025.9,0,544.56,8570.46,PayPal,Free Shipping,6,4,Yes,No,None,Satisfied,8.1,5,Yes,No,No,No,3,72
ORD0000155,2024,4,Q2,No,Jumia,UAE,Returning Customer,25-34,Male,Social Media,Mobile,Health & Wellness,217.44,3,652.32,10,65.23,587.09,9.58,64.41,661.08,Mobile Wallet,Standard,7,5,No,No,None,Satisfied,46,6,Yes,No,No,No,3,39
ORD0000156,2023,7,Q3,Yes,AliExpress,India,Loyal Customer,35-44,Male,Social Media,Mobile,Sports & Fitness,121.69,1,121.69,5,6.08,115.61,3.61,6.87,126.09,Credit Card,Standard,9,5,No,No,None,Satisfied,58.4,4,Yes,No,No,Yes,13,624
ORD0000157,2024,2,Q1,Yes,Jumia,Pakistan,Inactive Customer,18-24,Female,Direct,Mobile,Toys & Games,164.03,1,164.03,15,24.6,139.43,6.09,19.83,165.35,Credit Card,Standard,7,5,No,No,None,Very Satisfied,12.1,3,Yes,No,Yes,No,2,80
ORD0000158,2024,4,Q2,Yes,Flipkart,India,New Customer,25-34,Male,Organic Search,Mobile,Health & Wellness,248.3,3,744.9,10,74.49,670.41,4,80.13,754.54,Debit Card,Click & Collect,2,4,Yes,No,None,Satisfied,36.2,7,Yes,No,Yes,No,0,0
ORD0000159,2022,4,Q2,No,Amazon,India,Returning Customer,35-44,Male,Influencer,Mobile,Home & Kitchen,191.38,2,382.76,0,0,382.76,17.63,55.52,455.91,Cash on Delivery,Express,2,4,Yes,No,None,Very Satisfied,10.3,7,Yes,No,No,No,1,25
ORD0000160,2022,8,Q3,No,AliExpress,Pakistan,Inactive Customer,65+,Female,Direct,Mobile,Jewelry & Accessories,575.53,2,1151.06,5,57.55,1093.51,0.67,217.87,1312.05,Mobile Wallet,Click & Collect,1,2,No,Yes,Defective Product,Neutral,22.6,6,Yes,No,No,Yes,0,0
ORD0000161,2022,7,Q3,No,Amazon,UK,New Customer,55-64,Male,Social Media,Tablet,Toys & Games,145.68,4,582.72,20,116.54,466.18,0,75.14,541.32,Credit Card,Free Shipping,7,5,No,No,None,Neutral,18.7,4,No,Yes,No,No,0,0
ORD0000162,2022,6,Q2,No,AliExpress,India,VIP Customer,35-44,Male,Organic Search,Tablet,Fashion & Apparel,137.66,2,275.32,0,0,275.32,4.56,46.69,326.57,Debit Card,Click & Collect,1,4,No,No,None,Satisfied,15,7,No,Yes,No,No,30,510
ORD0000163,2024,11,Q4,No,Daraz,Turkey,Loyal Customer,65+,Male,Organic Search,Mobile,Beauty & Personal Care,36.84,1,36.84,5,1.84,35,9.37,2.41,46.78,Credit Card,Express,3,4,Yes,No,None,Satisfied,31.6,5,No,Yes,No,Yes,8,336
ORD0000164,2024,6,Q2,Yes,Flipkart,Germany,Returning Customer,35-44,Male,Email Campaign,Smart TV App,Books & Education,71.26,1,71.26,15,10.69,60.57,2.97,10.98,74.52,Credit Card,Click & Collect,2,4,Yes,No,None,Neutral,30.1,9,No,Yes,No,No,3,87
ORD0000165,2023,8,Q3,No,Flipkart,UAE,New Customer,18-24,Prefer not to say,Social Media,Mobile,Books & Education,25.2,4,100.8,15,15.12,85.68,14.87,11.59,112.14,Debit Card,Express,3,5,No,No,None,Neutral,13.2,9,No,No,No,No,0,0
ORD0000166,2024,5,Q2,No,Etsy,Australia,Returning Customer,25-34,Male,Paid Ads,Desktop,Fashion & Apparel,102.73,1,102.73,0,0,102.73,2.21,17.69,122.63,Mobile Wallet,Click & Collect,1,4,No,No,None,Satisfied,43.3,6,No,Yes,No,Yes,2,28
ORD0000167,2023,2,Q1,No,Shopify Store,India,Returning Customer,35-44,Female,Influencer,Mobile,Sports & Fitness,305.96,3,917.88,10,91.79,826.09,0,90.78,916.87,Mobile Wallet,Free Shipping,6,5,No,No,None,Very Satisfied,10.1,4,No,No,No,Yes,3,84
ORD0000168,2022,4,Q2,Yes,Shopify Store,Pakistan,Inactive Customer,25-34,Prefer not to say,Paid Ads,Desktop,Home & Kitchen,280.86,1,280.86,0,0,280.86,2.51,53.43,336.8,Credit Card,Click & Collect,1,5,No,No,None,Very Dissatisfied,23.8,7,No,No,No,No,2,76
ORD0000169,2023,2,Q1,Yes,Daraz,Pakistan,Loyal Customer,25-34,Female,App Notification,Desktop,Mobile & Tablets,696.68,2,1393.36,30,418.01,975.35,13.44,140.56,1129.35,Debit Card,Express,3,5,No,No,None,Dissatisfied,26,11,No,No,No,No,8,248
ORD0000170,2022,6,Q2,Yes,eBay,USA,New Customer,35-44,Male,Organic Search,Desktop,Fashion & Apparel,81.84,1,81.84,0,0,81.84,0,6.78,88.62,Bank Transfer,Free Shipping,5,5,Yes,No,None,Very Satisfied,20.9,1,No,Yes,Yes,Yes,0,0
ORD0000171,2022,2,Q1,No,Flipkart,USA,Loyal Customer,65+,Female,Email Campaign,Desktop,Books & Education,51.46,2,102.92,5,5.15,97.77,4.3,5.84,107.91,PayPal,Standard,9,4,No,No,None,Satisfied,4.5,1,Yes,No,No,Yes,8,296
ORD0000172,2022,6,Q2,No,Daraz,USA,Loyal Customer,18-24,Female,Organic Search,Desktop,Fashion & Apparel,133.1,1,133.1,30,39.93,93.17,4.31,15,112.48,Cash on Delivery,Click & Collect,1,3,Yes,No,None,Satisfied,29.2,3,Yes,Yes,Yes,No,6,156
ORD0000173,2022,3,Q1,No,eBay,USA,VIP Customer,35-44,Male,Referral,Mobile,Food & Grocery,36.35,1,36.35,10,3.64,32.71,3.23,2.32,38.26,Credit Card,Standard,9,3,No,No,None,Very Satisfied,29.3,3,No,No,Yes,Yes,34,442
ORD0000174,2022,11,Q4,Yes,Amazon,Egypt,VIP Customer,35-44,Prefer not to say,Paid Ads,Desktop,Jewelry & Accessories,450.53,1,450.53,10,45.05,405.48,2.77,50.83,459.08,PayPal,Click & Collect,2,3,Yes,No,None,Very Satisfied,8.4,5,No,Yes,Yes,No,15,300
ORD0000175,2022,10,Q4,Yes,Shopify Store,Pakistan,Returning Customer,25-34,Male,Influencer,Tablet,Food & Grocery,95.31,2,190.62,20,38.12,152.5,7.52,21.61,181.63,Cryptocurrency,Standard,7,4,Yes,No,None,Neutral,22.8,10,No,Yes,No,Yes,2,98
ORD0000176,2023,6,Q2,Yes,Amazon,UAE,Loyal Customer,25-34,Female,Paid Ads,Mobile,Fashion & Apparel,183.64,1,183.64,40,73.46,110.18,0,11.09,121.27,Cash on Delivery,Free Shipping,6,4,No,No,None,Satisfied,64.2,2,No,No,No,No,12,384
ORD0000177,2024,6,Q2,Yes,Amazon,UK,New Customer,18-24,Male,Organic Search,Desktop,Fashion & Apparel,100.39,1,100.39,15,15.06,85.33,4.94,10.81,101.08,Mobile Wallet,Standard,8,3,No,No,None,Very Satisfied,6.6,6,No,No,No,Yes,0,0
ORD0000178,2021,10,Q4,Yes,Noon,USA,Returning Customer,18-24,Female,Direct,Tablet,Electronics,1265.9,1,1265.9,40,506.36,759.54,6.41,151.73,917.68,Credit Card,Standard,7,3,No,No,None,Satisfied,8.6,6,No,No,Yes,No,1,48
ORD0000179,2021,2,Q1,No,Flipkart,Saudi Arabia,VIP Customer,45-54,Male,Direct,Desktop,Fashion & Apparel,147.61,1,147.61,15,22.14,125.47,0,7.31,132.78,PayPal,Free Shipping,4,4,No,No,None,Satisfied,6.3,7,No,Yes,No,No,25,525
ORD0000180,2023,9,Q3,Yes,Noon,India,VIP Customer,35-44,Female,Social Media,Desktop,Beauty & Personal Care,150,2,300,5,15,285,0,14.77,299.77,Cash on Delivery,Free Shipping,4,4,Yes,No,None,Satisfied,40.6,4,No,No,No,No,45,1440
ORD0000181,2024,5,Q2,No,Noon,Pakistan,New Customer,35-44,Female,Social Media,Desktop,Sports & Fitness,142.97,1,142.97,25,35.74,107.23,24.38,20.35,151.96,Debit Card,Same Day,1,4,No,No,None,Dissatisfied,28.1,3,Yes,Yes,No,No,0,0
ORD0000182,2021,11,Q4,Yes,Amazon,India,New Customer,35-44,Female,Referral,Mobile,Sports & Fitness,158.27,1,158.27,5,7.91,150.36,4.75,10.63,165.74,Cash on Delivery,Standard,5,5,Yes,No,None,Satisfied,20.6,4,Yes,Yes,Yes,No,0,0
ORD0000183,2022,11,Q4,Yes,Shopify Store,Indonesia,Inactive Customer,45-54,Female,Social Media,Desktop,Books & Education,53.39,2,106.78,0,0,106.78,0,20.37,127.15,Cash on Delivery,Free Shipping,3,2,Yes,Yes,Changed Mind,Satisfied,18.3,10,Yes,No,Yes,No,1,24
ORD0000184,2022,7,Q3,Yes,Amazon,USA,Inactive Customer,18-24,Female,Email Campaign,Desktop,Mobile & Tablets,566.67,2,1133.34,25,283.33,850.01,1.91,134.2,986.12,Credit Card,Click & Collect,2,1,Yes,No,None,Very Satisfied,14.7,4,Yes,Yes,No,No,1,10
ORD0000185,2023,2,Q1,No,Daraz,India,Inactive Customer,45-54,Male,Paid Ads,Mobile,Fashion & Apparel,127.66,4,510.64,25,127.66,382.98,13.14,31.09,427.21,Credit Card,Express,3,5,Yes,No,None,Satisfied,26.2,8,No,Yes,No,Yes,1,20
ORD0000186,2023,10,Q4,No,Flipkart,Indonesia,Loyal Customer,18-24,Female,Organic Search,Desktop,Toys & Games,60.54,2,121.08,30,36.32,84.76,0,6.06,90.82,Cash on Delivery,Free Shipping,4,5,No,No,None,Satisfied,24.9,9,No,Yes,Yes,Yes,5,105
ORD0000187,2023,7,Q3,Yes,Daraz,Australia,VIP Customer,25-34,Male,Referral,Desktop,Fashion & Apparel,163.03,3,489.09,10,48.91,440.18,0,56.29,496.47,Cash on Delivery,Free Shipping,3,4,Yes,No,None,Very Satisfied,27.6,7,No,No,No,No,29,899
ORD0000188,2021,7,Q3,Yes,Jumia,Indonesia,Loyal Customer,45-54,Male,Organic Search,Desktop,Sports & Fitness,318.97,2,637.94,40,255.18,382.76,0,29.6,412.36,Credit Card,Free Shipping,4,2,Yes,No,None,Satisfied,32.8,12,No,No,No,Yes,13,559
ORD0000189,2022,10,Q4,No,eBay,USA,Returning Customer,55-64,Female,Paid Ads,Desktop,Automotive,447.94,3,1343.82,5,67.19,1276.63,16.67,176.56,1469.86,PayPal,Express,2,3,Yes,No,None,Neutral,10.3,7,No,Yes,No,No,1,35
